customer_id,active,churn_date
101930,1,
101931,1,
101932,1,
101933,1,
101934,0,2025-05-05
101935,1,
101936,1,
101937,1,
101938,1,
101939,1,
101940,1,
101941,0,2024-07-14
101942,1,
101943,1,
101944,0,2024-11-25
101945,1,
101946,1,
101947,1,
101948,1,
101949,1,
101950,1,
101951,1,
101952,1,
101953,0,2025-05-13
101954,1,
101955,1,
101956,0,2024-06-05
101957,1,
101958,1,
101959,1,
101960,1,
101961,1,
101962,1,
101963,1,
101964,1,
101965,0,2025-06-05
101966,1,
101967,1,
101968,1,
101969,1,
101970,0,2025-03-28
101971,0,2025-09-24
101972,0,2025-06-19
101973,0,2024-05-11
101974,0,2025-02-16
101975,0,2025-04-06
101976,1,
101977,1,
101978,0,2024-06-15
101979,1,
101980,0,2024-10-02
101981,1,
101982,0,2024-09-12
101983,1,
101984,1,
101985,1,
101986,1,
101987,0,2023-11-17
101988,1,
101989,0,2025-02-08
101990,1,
101991,1,
101992,1,
101993,1,
101994,0,2025-07-05
101995,1,
101996,1,
101997,1,
101998,0,2024-12-11
101999,1,
102000,1,
102001,1,
102002,1,
102003,1,
102004,1,
102005,1,
102006,0,2025-07-06
102007,1,
102008,0,2025-05-01
102009,1,
102010,1,
102011,0,2023-09-23
102012,1,
102013,0,2025-01-12
102014,1,
102015,1,
102016,1,
102017,1,
102018,1,
102019,1,
102020,0,2024-03-08
102021,1,
102022,1,
102023,1,
102024,1,
102025,1,
102026,1,
102027,1,
102028,0,2025-06-27
102029,0,2025-11-27
102030,0,2025-03-01
102031,0,2025-12-08
102032,0,2025-07-20
102033,1,
102034,1,
102035,1,
102036,0,2025-08-11
102037,1,
102038,1,
102039,1,
102040,1,
102041,1,
102042,1,
102043,0,2023-11-09
102044,1,
102045,1,
102046,0,2025-09-09
102047,0,2025-10-08
102048,1,
102049,1,
102050,1,
102051,1,
102052,0,2024-08-21
102053,1,
102054,1,
102055,1,
102056,1,
102057,1,
102058,1,
102059,1,
102060,1,
102061,0,2025-03-19
102062,1,
102063,0,2024-12-26
102064,1,
102065,1,
102066,0,2025-03-09
102067,1,
102068,1,
102069,0,2024-04-11
102070,1,
102071,1,
102072,1,
102073,1,
102074,0,2025-05-20
102075,0,2024-06-26
102076,1,
102077,1,
102078,0,2024-02-18
102079,1,
102080,0,2025-11-16
102081,1,
102082,1,
102083,1,
102084,1,
102085,0,2023-09-07
102086,0,2024-01-27
102087,1,
102088,1,
102089,1,
102090,1,
102091,1,
102092,1,
102093,1,
102094,1,
102095,1,
102096,1,
102097,1,
102098,1,
102099,1,
102100,1,
102101,1,
102102,1,
102103,1,
102104,1,
102105,0,2025-03-08
102106,1,
102107,1,
102108,0,2023-06-01
102109,1,
102110,1,
102111,1,
102112,1,
102113,1,
102114,0,2024-08-10
102115,1,
102116,1,
102117,1,
102118,1,
102119,1,
102120,0,2024-08-28
102121,1,
102122,1,
102123,1,
102124,1,
102125,1,
102126,0,2024-12-28
102127,1,
102128,1,
102129,1,
102130,1,
102131,1,
102132,1,
102133,0,2025-05-15
102134,1,
102135,1,
102136,1,
102137,0,2025-07-06
102138,1,
102139,0,2024-08-22
102140,1,
102141,1,
102142,0,2024-11-16
102143,1,
102144,1,
102145,1,
102146,1,
102147,1,
102148,1,
102149,1,
102150,1,
102151,1,
102152,1,
102153,1,
102154,1,
102155,1,
102156,1,
102157,1,
102158,1,
102159,0,2023-09-20
102160,1,
102161,1,
102162,0,2024-10-03
102163,0,2025-12-08
102164,1,
102165,1,
102166,1,
102167,1,
102168,0,2025-07-14
102169,1,
102170,1,
102171,1,
102172,1,
102173,1,
102174,0,2025-03-04
102175,1,
102176,1,
102177,1,
102178,1,
102179,1,
102180,1,
102181,1,
102182,1,
102183,0,2023-11-09
102184,1,
102185,1,
102186,0,2024-11-22
102187,1,
102188,0,2025-11-01
102189,1,
102190,1,
102191,0,2024-03-28
102192,0,2025-08-25
102193,0,2025-08-10
102194,0,2025-04-10
102195,1,
102196,1,
102197,1,
102198,1,
102199,0,2025-11-17
102200,1,
102201,1,
102202,0,2024-11-06
102203,1,
102204,1,
102205,1,
102206,1,
102207,1,
102208,1,
102209,1,
102210,1,
102211,1,
102212,0,2025-08-22
102213,1,
102214,1,
102215,1,
102216,1,
102217,1,
102218,1,
102219,1,
102220,1,
102221,0,2024-03-23
102222,1,
102223,1,
102224,1,
102225,1,
102226,1,
102227,1,
102228,1,
102229,1,
102230,1,
102231,1,
102232,1,
102233,0,2025-10-01
102234,1,
102235,1,
102236,1,
102237,1,
102238,1,
102239,1,
102240,1,
102241,1,
102242,1,
102243,1,
102244,0,2025-01-25
102245,1,
102246,1,
102247,1,
102248,1,
102249,1,
102250,1,
102251,1,
102252,1,
102253,1,
102254,0,2024-11-11
102255,0,2024-11-02
102256,1,
102257,1,
102258,1,
102259,1,
102260,0,2025-10-27
102261,0,2024-09-14
102262,1,
102263,0,2024-12-03
102264,1,
102265,1,
102266,1,
102267,1,
102268,1,
102269,1,
102270,1,
102271,1,
102272,1,
102273,1,
102274,1,
102275,1,
102276,1,
102277,1,
102278,1,
102279,1,
102280,0,2025-08-18
102281,1,
102282,1,
102283,0,2025-11-18
102284,1,
102285,0,2025-08-17
102286,1,
102287,1,
102288,1,
102289,1,
102290,1,
102291,1,
102292,1,
102293,1,
102294,1,
102295,1,
102296,1,
102297,1,
102298,1,
102299,1,
102300,0,2024-03-26
102301,1,
102302,1,
102303,1,
102304,1,
102305,1,
102306,0,2025-10-15
102307,1,
102308,0,2025-09-16
102309,1,
102310,0,2024-05-15
102311,1,
102312,1,
102313,1,
102314,1,
102315,1,
102316,0,2025-09-09
102317,0,2025-08-01
102318,1,
102319,1,
102320,0,2025-08-20
102321,1,
102322,1,
102323,1,
102324,0,2025-06-23
102325,1,
102326,1,
102327,1,
102328,1,
102329,0,2025-03-07
102330,1,
102331,1,
102332,1,
102333,1,
102334,1,
102335,1,
102336,1,
102337,1,
102338,1,
102339,1,
102340,1,
102341,1,
102342,1,
102343,1,
102344,0,2025-11-26
102345,1,
102346,0,2025-04-09
102347,1,
102348,0,2023-12-16
102349,1,
102350,0,2025-03-12
102351,1,
102352,1,
102353,0,2024-07-18
102354,1,
102355,1,
102356,0,2025-04-24
102357,1,
102358,1,
102359,1,
102360,1,
102361,1,
102362,1,
102363,1,
102364,1,
102365,1,
102366,0,2025-09-06
102367,1,
102368,0,2024-10-15
102369,1,
102370,1,
102371,1,
102372,1,
102373,0,2025-04-21
102374,0,2023-10-05
102375,1,
102376,1,
102377,1,
102378,0,2025-01-27
102379,1,
102380,0,2023-12-28
102381,1,
102382,0,2024-12-26
102383,0,2024-11-17
102384,1,
102385,1,
102386,1,
102387,1,
102388,1,
102389,1,
102390,1,
102391,1,
102392,1,
102393,1,
102394,1,
102395,1,
102396,1,
102397,0,2025-11-10
102398,1,
102399,0,2025-02-18
102400,1,
102401,1,
102402,1,
102403,1,
102404,0,2024-07-26
102405,0,2023-10-07
102406,1,
102407,1,
102408,1,
102409,1,
102410,1,
102411,1,
102412,0,2025-04-11
102413,1,
102414,0,2025-11-13
102415,1,
102416,1,
102417,1,
102418,1,
102419,0,2025-11-27
102420,0,2024-09-06
102421,1,
102422,1,
102423,1,
102424,1,
102425,1,
102426,1,
102427,1,
102428,1,
102429,1,
102430,1,
102431,1,
102432,0,2024-06-20
102433,0,2024-08-04
102434,0,2024-06-04
102435,1,
102436,1,
102437,1,
102438,1,
102439,1,
102440,0,2023-10-19
102441,0,2024-10-06
102442,0,2024-08-13
102443,0,2025-05-19
102444,1,
102445,1,
102446,0,2024-07-25
102447,0,2024-01-17
102448,1,
102449,0,2025-01-21
102450,1,
102451,1,
102452,1,
102453,0,2024-11-23
102454,1,
102455,0,2024-06-02
102456,1,
102457,1,
102458,1,
102459,1,
102460,1,
102461,1,
102462,0,2025-03-23
102463,0,2024-09-04
102464,1,
102465,1,
102466,1,
102467,1,
102468,1,
102469,0,2025-11-22
102470,1,
102471,1,
102472,1,
102473,1,
102474,1,
102475,1,
102476,1,
102477,1,
102478,1,
102479,1,
102480,1,
102481,1,
102482,0,2024-09-23
102483,1,
102484,1,
102485,1,
102486,0,2024-09-20
102487,1,
102488,1,
102489,1,
102490,1,
102491,1,
102492,1,
102493,1,
102494,1,
102495,0,2025-03-06
102496,1,
102497,1,
102498,0,2025-05-09
102499,0,2023-10-24
102500,1,
102501,1,
102502,0,2025-09-01
102503,0,2024-08-21
102504,1,
102505,1,
102506,1,
102507,0,2025-04-23
102508,1,
102509,0,2024-11-01
102510,1,
102511,1,
102512,1,
102513,0,2023-07-26
102514,1,
102515,1,
102516,1,
102517,1,
102518,1,
102519,0,2024-02-08
102520,1,
102521,0,2025-02-14
102522,1,
102523,0,2024-08-25
102524,1,
102525,1,
102526,1,
102527,1,
102528,0,2025-02-07
102529,1,
102530,0,2024-03-10
102531,0,2024-09-01
102532,1,
102533,1,
102534,1,
102535,1,
102536,1,
102537,1,
102538,1,
102539,0,2023-12-20
102540,1,
102541,1,
102542,1,
102543,1,
102544,1,
102545,1,
102546,0,2023-11-18
102547,1,
102548,1,
102549,1,
102550,1,
102551,1,
102552,0,2025-03-05
102553,1,
102554,1,
102555,0,2023-10-21
102556,1,
102557,0,2025-08-13
102558,0,2025-10-24
102559,1,
102560,1,
102561,1,
102562,1,
102563,1,
102564,1,
102565,1,
102566,1,
102567,1,
102568,1,
102569,1,
102570,1,
102571,1,
102572,0,2025-07-03
102573,1,
102574,1,
102575,1,
102576,1,
102577,1,
102578,1,
102579,1,
102580,1,
102581,1,
102582,1,
102583,1,
102584,0,2025-01-08
102585,1,
102586,0,2024-11-04
102587,1,
102588,0,2025-08-05
102589,0,2025-03-15
102590,1,
102591,1,
102592,1,
102593,1,
102594,1,
102595,1,
102596,1,
102597,1,
102598,0,2024-10-07
102599,1,
102600,0,2025-02-08
102601,1,
102602,1,
102603,1,
102604,1,
102605,1,
102606,1,
102607,1,
102608,1,
102609,1,
102610,0,2024-05-17
102611,1,
102612,1,
102613,1,
102614,0,2024-11-26
102615,1,
102616,1,
102617,0,2025-07-09
102618,0,2025-04-18
102619,1,
102620,1,
102621,1,
102622,0,2025-03-26
102623,1,
102624,0,2025-02-03
102625,0,2024-09-24
102626,1,
102627,1,
102628,1,
102629,0,2025-05-16
102630,1,
102631,1,
102632,1,
102633,1,
102634,1,
102635,0,2025-04-16
102636,1,
102637,1,
102638,0,2024-11-10
102639,1,
102640,1,
102641,1,
102642,1,
102643,1,
102644,0,2024-09-15
102645,1,
102646,1,
102647,1,
102648,1,
102649,1,
102650,1,
102651,0,2025-08-17
102652,1,
102653,1,
102654,1,
102655,1,
102656,1,
102657,0,2024-05-28
102658,1,
102659,1,
102660,1,
102661,1,
102662,1,
102663,1,
102664,1,
102665,1,
102666,0,2024-12-23
102667,1,
102668,1,
102669,0,2024-08-04
102670,0,2024-01-02
102671,1,
102672,1,
102673,0,2024-05-27
102674,1,
102675,1,
102676,1,
102677,1,
102678,1,
102679,1,
102680,1,
102681,1,
102682,1,
102683,1,
102684,1,
102685,1,
102686,1,
102687,0,2025-02-13
102688,1,
102689,1,
102690,0,2025-11-22
102691,1,
102692,0,2023-07-15
102693,1,
102694,1,
102695,1,
102696,1,
102697,1,
102698,1,
102699,1,
102700,1,
102701,0,2025-02-23
102702,0,2025-07-21
102703,1,
102704,1,
102705,1,
102706,1,
102707,0,2025-03-05
102708,1,
102709,1,
102710,1,
102711,1,
102712,1,
102713,1,
102714,0,2024-12-24
102715,1,
102716,1,
102717,1,
102718,1,
102719,0,2024-06-16
102720,1,
102721,1,
102722,1,
102723,1,
102724,1,
102725,0,2024-12-07
102726,1,
102727,0,2024-11-10
102728,1,
102729,1,
102730,1,
102731,1,
102732,1,
102733,0,2024-05-14
102734,1,
102735,0,2025-08-13
102736,1,
102737,1,
102738,1,
102739,1,
102740,1,
102741,1,
102742,1,
102743,1,
102744,0,2025-05-27
102745,1,
102746,0,2024-03-08
102747,0,2025-05-20
102748,1,
102749,1,
102750,1,
102751,1,
102752,1,
102753,1,
102754,0,2023-11-28
102755,0,2024-10-08
102756,1,
102757,1,
102758,1,
102759,1,
102760,1,
102761,1,
102762,1,
102763,1,
102764,1,
102765,1,
102766,1,
102767,1,
102768,1,
102769,0,2024-06-19
102770,0,2024-01-21
102771,1,
102772,0,2024-09-13
102773,0,2025-11-10
102774,1,
102775,0,2025-11-22
102776,1,
102777,1,
102778,0,2023-07-18
102779,1,
102780,1,
102781,1,
102782,1,
102783,1,
102784,1,
102785,1,
102786,0,2025-12-07
102787,1,
102788,1,
102789,1,
102790,1,
102791,1,
102792,1,
102793,1,
102794,1,
102795,1,
102796,1,
102797,1,
102798,0,2025-05-04
102799,1,
102800,1,
102801,1,
102802,1,
102803,1,
102804,1,
102805,0,2025-04-22
102806,1,
102807,1,
102808,0,2025-05-12
102809,1,
102810,1,
102811,1,
102812,0,2025-10-01
102813,1,
102814,1,
102815,1,
102816,1,
102817,1,
102818,1,
102819,1,
102820,1,
102821,1,
102822,1,
102823,1,
102824,1,
102825,0,2025-06-14
102826,1,
102827,1,
102828,1,
102829,0,2024-12-01
102830,1,
102831,0,2024-10-13
102832,1,
102833,1,
102834,1,
102835,0,2025-09-06
102836,1,
102837,1,
102838,1,
102839,1,
102840,1,
102841,1,
102842,1,
102843,1,
102844,1,
102845,1,
102846,1,
102847,0,2025-10-16
102848,1,
102849,1,
102850,1,
102851,0,2025-03-16
102852,0,2024-01-23
102853,1,
102854,0,2024-10-04
102855,0,2025-12-18
102856,0,2025-04-18
102857,1,
102858,0,2025-12-24
102859,1,
102860,1,
102861,1,
102862,1,
102863,1,
102864,0,2024-06-10
102865,1,
102866,1,
102867,1,
102868,1,
102869,1,
102870,1,
102871,1,
102872,1,
102873,1,
102874,1,
102875,1,
102876,0,2025-05-14
102877,1,
102878,1,
102879,1,
102880,1,
102881,1,
102882,0,2023-05-18
102883,0,2025-03-20
102884,0,2025-11-19
102885,1,
102886,0,2025-08-14
102887,1,
102888,0,2025-10-05
102889,1,
102890,1,
102891,1,
102892,1,
102893,1,
102894,1,
102895,0,2025-11-23
102896,1,
102897,1,
102898,1,
102899,1,
102900,1,
102901,1,
102902,1,
102903,1,
102904,1,
102905,1,
102906,1,
102907,1,
102908,0,2025-11-10
102909,1,
102910,1,
102911,0,2024-07-10
102912,1,
102913,1,
102914,1,
102915,1,
102916,0,2025-12-12
102917,0,2024-09-19
102918,1,
102919,1,
102920,1,
102921,1,
102922,1,
102923,1,
102924,1,
102925,1,
102926,1,
102927,0,2024-10-15
102928,1,
102929,1,
102930,1,
102931,1,
102932,1,
102933,1,
102934,1,
102935,1,
102936,0,2024-10-26
102937,1,
102938,0,2024-11-06
102939,0,2024-03-06
102940,1,
102941,1,
102942,1,
102943,1,
102944,1,
102945,1,
102946,1,
102947,0,2025-04-27
102948,1,
102949,0,2024-05-06
102950,0,2025-07-13
102951,1,
102952,1,
102953,1,
102954,1,
102955,1,
102956,1,
102957,0,2025-05-27
102958,0,2024-09-22
102959,1,
102960,1,
102961,1,
102962,1,
102963,1,
102964,0,2025-03-14
102965,1,
102966,1,
102967,1,
102968,1,
102969,1,
102970,0,2025-01-24
102971,1,
102972,1,
102973,0,2025-12-17
102974,1,
102975,1,
102976,1,
102977,1,
102978,1,
102979,1,
102980,0,2025-08-09
102981,0,2024-11-04
102982,1,
102983,0,2024-11-11
102984,1,
102985,1,
102986,1,
102987,1,
102988,1,
102989,1,
102990,1,
102991,1,
102992,1,
102993,1,
102994,1,
102995,1,
102996,1,
102997,1,
102998,1,
102999,1,
103000,1,
103001,1,
103002,1,
103003,1,
103004,1,
103005,1,
103006,0,2025-07-02
103007,0,2024-07-10
103008,0,2025-08-03
103009,1,
103010,1,
103011,1,
103012,1,
103013,1,
103014,0,2025-03-16
103015,0,2024-12-02
103016,1,
103017,1,
103018,0,2025-04-04
103019,1,
103020,1,
103021,0,2025-02-17
103022,1,
103023,1,
103024,1,
103025,1,
103026,1,
103027,1,
103028,1,
103029,1,
103030,0,2025-07-14
103031,1,
103032,1,
103033,1,
103034,1,
103035,1,
103036,0,2023-10-17
103037,0,2024-09-04
103038,0,2024-12-06
103039,1,
103040,1,
103041,0,2025-04-07
103042,0,2024-11-01
103043,1,
103044,1,
103045,1,
103046,1,
103047,1,
103048,1,
103049,0,2023-04-17
103050,1,
103051,1,
103052,1,
103053,0,2024-11-25
103054,1,
103055,1,
103056,0,2023-08-16
103057,1,
103058,1,
103059,1,
103060,1,
103061,1,
103062,1,
103063,1,
103064,1,
103065,1,
103066,1,
103067,1,
103068,0,2025-01-13
103069,1,
103070,1,
103071,1,
103072,1,
103073,1,
103074,1,
103075,1,
103076,1,
103077,0,2024-10-25
103078,1,
103079,1,
103080,0,2024-12-01
103081,0,2024-05-18
103082,1,
103083,0,2024-07-26
103084,1,
103085,1,
103086,1,
103087,1,
103088,1,
103089,0,2025-04-05
103090,1,
103091,1,
103092,1,
103093,1,
103094,1,
103095,1,
103096,1,
103097,1,
103098,1,
103099,0,2025-01-12
103100,1,
103101,1,
103102,1,
103103,1,
103104,0,2024-02-03
103105,1,
103106,0,2025-06-04
103107,1,
103108,0,2024-12-15
103109,1,
103110,0,2025-06-01
103111,1,
103112,1,
103113,1,
103114,0,2024-03-14
103115,1,
103116,1,
103117,1,
103118,1,
103119,1,
103120,0,2025-06-27
103121,1,
103122,0,2025-09-16
103123,1,
103124,1,
103125,0,2025-08-28
103126,1,
103127,1,
103128,1,
103129,1,
103130,1,
103131,0,2024-02-12
103132,1,
103133,0,2025-09-24
103134,0,2024-05-08
103135,1,
103136,1,
103137,0,2024-07-28
103138,1,
103139,1,
103140,0,2024-04-27
103141,1,
103142,0,2025-07-10
103143,1,
103144,1,
103145,0,2024-10-24
103146,1,
103147,1,
103148,0,2024-09-14
103149,0,2024-02-19
103150,0,2025-11-22
103151,1,
103152,1,
103153,1,
103154,1,
103155,1,
103156,1,
103157,1,
103158,1,
103159,1,
103160,1,
103161,1,
103162,1,
103163,1,
103164,1,
103165,1,
103166,1,
103167,0,2024-08-26
103168,1,
103169,1,
103170,0,2025-09-16
103171,1,
103172,1,
103173,0,2025-02-10
103174,1,
103175,1,
103176,1,
103177,0,2025-08-15
103178,1,
103179,1,
103180,1,
103181,1,
103182,1,
103183,1,
103184,1,
103185,1,
103186,1,
103187,1,
103188,0,2025-04-11
103189,1,
103190,1,
103191,1,
103192,1,
103193,1,
103194,1,
103195,0,2024-07-19
103196,1,
103197,1,
103198,0,2025-09-19
103199,0,2023-10-19
103200,1,
103201,1,
103202,1,
103203,1,
103204,1,
103205,1,
103206,1,
103207,1,
103208,1,
103209,0,2024-04-01
103210,1,
103211,1,
103212,1,
103213,1,
103214,1,
103215,1,
103216,0,2025-05-08
103217,1,
103218,0,2024-01-08
103219,0,2025-04-26
103220,1,
103221,1,
103222,1,
103223,1,
103224,1,
103225,1,
103226,0,2024-07-28
103227,0,2025-08-24
103228,1,
103229,0,2024-04-24
103230,1,
103231,0,2025-09-23
103232,1,
103233,1,
103234,0,2025-04-18
103235,1,
103236,1,
103237,1,
103238,1,
103239,1,
103240,1,
103241,1,
103242,1,
103243,1,
103244,1,
103245,1,
103246,1,
103247,1,
103248,1,
103249,0,2024-10-26
103250,1,
103251,1,
103252,0,2023-12-06
103253,0,2025-08-01
103254,1,
103255,1,
103256,1,
103257,1,
103258,1,
103259,1,
103260,1,
103261,1,
103262,1,
103263,1,
103264,1,
103265,1,
103266,1,
103267,1,
103268,0,2025-02-16
103269,1,
103270,1,
103271,1,
103272,1,
103273,1,
103274,1,
103275,1,
103276,1,
103277,1,
103278,1,
103279,0,2025-03-12
103280,0,2025-12-20
103281,1,
103282,1,
103283,1,
103284,1,
103285,0,2025-07-26
103286,1,
103287,0,2024-08-06
103288,1,
103289,1,
103290,0,2025-12-24
103291,1,
103292,1,
103293,0,2025-10-16
103294,1,
103295,1,
103296,1,
103297,1,
103298,1,
103299,1,
103300,1,
103301,1,
103302,1,
103303,0,2023-11-06
103304,0,2025-10-10
103305,1,
103306,1,
103307,1,
103308,0,2025-12-14
103309,1,
103310,1,
103311,1,
103312,1,
103313,1,
103314,1,
103315,1,
103316,0,2024-12-27
103317,1,
103318,1,
103319,1,
103320,0,2024-05-26
103321,1,
103322,1,
103323,1,
103324,1,
103325,1,
103326,1,
103327,0,2025-03-03
103328,1,
103329,1,
103330,1,
103331,0,2023-06-05
103332,1,
103333,0,2025-02-14
103334,1,
103335,1,
103336,1,
103337,0,2025-10-20
103338,1,
103339,0,2023-09-13
103340,1,
103341,1,
103342,0,2023-12-17
103343,0,2025-02-13
103344,1,
103345,0,2025-02-19
103346,0,2025-08-05
103347,1,
103348,1,
103349,1,
103350,1,
103351,1,
103352,0,2025-08-11
103353,0,2025-09-02
103354,1,
103355,0,2025-05-14
103356,0,2025-06-28
103357,0,2024-10-27
103358,1,
103359,1,
103360,1,
103361,1,
103362,0,2024-11-23
103363,0,2024-06-18
103364,1,
103365,1,
103366,0,2023-12-13
103367,1,
103368,1,
103369,0,2024-09-18
103370,1,
103371,0,2025-08-12
103372,1,
103373,1,
103374,1,
103375,1,
103376,1,
103377,1,
103378,1,
103379,1,
103380,1,
103381,1,
103382,0,2025-05-10
103383,0,2024-08-16
103384,1,
103385,1,
103386,1,
103387,1,
103388,1,
103389,1,
103390,1,
103391,0,2025-01-10
103392,1,
103393,1,
103394,1,
103395,0,2024-08-23
103396,1,
103397,1,
103398,1,
103399,0,2025-06-22
103400,0,2025-06-25
103401,0,2025-01-16
103402,0,2025-08-15
103403,1,
103404,1,
103405,1,
103406,1,
103407,0,2023-12-20
103408,1,
103409,0,2024-09-09
103410,1,
103411,1,
103412,1,
103413,0,2024-06-28
103414,1,
103415,1,
103416,1,
103417,1,
103418,1,
103419,1,
103420,1,
103421,1,
103422,1,
103423,1,
103424,1,
103425,1,
103426,1,
103427,1,
103428,1,
103429,1,
103430,0,2024-07-24
103431,1,
103432,1,
103433,1,
103434,1,
103435,1,
103436,1,
103437,1,
103438,0,2024-08-27
103439,1,
103440,1,
103441,1,
103442,1,
103443,1,
103444,1,
103445,1,
103446,1,
103447,0,2024-08-21
103448,1,
103449,1,
103450,1,
103451,0,2025-09-10
103452,1,
103453,1,
103454,0,2023-10-21
103455,1,
103456,1,
103457,1,
103458,1,
103459,0,2023-06-03
103460,1,
103461,1,
103462,1,
103463,1,
103464,0,2025-11-14
103465,1,
103466,1,
103467,1,
103468,1,
103469,1,
103470,1,
103471,1,
103472,1,
103473,1,
103474,1,
103475,0,2025-12-01
103476,1,
103477,1,
103478,0,2024-05-22
103479,1,
103480,1,
103481,1,
103482,1,
103483,1,
103484,0,2024-03-01
103485,0,2025-09-16
103486,1,
103487,1,
103488,0,2025-01-05
103489,1,
103490,1,
103491,1,
103492,1,
103493,1,
103494,1,
103495,1,
103496,1,
103497,1,
103498,1,
103499,1,
103500,1,
103501,1,
103502,1,
103503,1,
103504,1,
103505,0,2023-10-03
103506,1,
103507,1,
103508,1,
103509,1,
103510,1,
103511,0,2025-06-20
103512,1,
103513,1,
103514,0,2024-06-17
103515,1,
103516,1,
103517,0,2024-10-13
103518,1,
103519,1,
103520,0,2025-04-21
103521,1,
103522,1,
103523,1,
103524,0,2025-04-07
103525,1,
103526,0,2025-05-15
103527,1,
103528,1,
103529,1,
103530,0,2025-06-01
103531,1,
103532,1,
103533,1,
103534,0,2024-05-12
103535,0,2025-09-02
103536,1,
103537,1,
103538,1,
103539,0,2025-09-03
103540,1,
103541,1,
103542,1,
103543,0,2025-05-08
103544,1,
103545,1,
103546,1,
103547,0,2025-02-28
103548,0,2025-04-14
103549,0,2024-06-17
103550,0,2025-04-12
103551,1,
103552,1,
103553,1,
103554,1,
103555,1,
103556,1,
103557,0,2025-09-19
103558,1,
103559,1,
103560,1,
103561,1,
103562,1,
103563,1,
103564,1,
103565,1,
103566,1,
103567,1,
103568,0,2025-12-24
103569,1,
103570,1,
103571,1,
103572,1,
103573,0,2025-04-07
103574,1,
103575,1,
103576,1,
103577,1,
103578,1,
103579,1,
103580,1,
103581,1,
103582,1,
103583,1,
103584,1,
103585,1,
103586,1,
103587,1,
103588,1,
103589,1,
103590,0,2025-09-18
103591,0,2025-12-17
103592,1,
103593,1,
103594,1,
103595,1,
103596,1,
103597,1,
103598,1,
103599,1,
103600,1,
103601,0,2025-11-19
103602,1,
103603,1,
103604,1,
103605,1,
103606,1,
103607,1,
103608,1,
103609,1,
103610,1,
103611,0,2025-10-12
103612,1,
103613,1,
103614,1,
103615,1,
103616,1,
103617,1,
103618,1,
103619,1,
103620,1,
103621,1,
103622,1,
103623,1,
103624,0,2025-06-16
103625,0,2025-11-19
103626,1,
103627,0,2024-06-27
103628,1,
103629,0,2024-05-01
103630,1,
103631,1,
103632,1,
103633,1,
103634,1,
103635,0,2023-04-03
103636,0,2025-03-07
103637,1,
103638,1,
103639,0,2025-08-20
103640,1,
103641,1,
103642,1,
103643,1,
103644,1,
103645,1,
103646,1,
103647,1,
103648,1,
103649,0,2025-01-13
103650,1,
103651,1,
103652,0,2023-07-05
103653,1,
103654,1,
103655,1,
103656,1,
103657,1,
103658,1,
103659,0,2025-03-13
103660,1,
103661,1,
103662,1,
103663,1,
103664,1,
103665,1,
103666,1,
103667,1,
103668,1,
103669,1,
103670,1,
103671,1,
103672,1,
103673,1,
103674,1,
103675,1,
103676,1,
103677,0,2025-05-14
103678,0,2025-09-01
103679,1,
103680,1,
103681,1,
103682,1,
103683,1,
103684,1,
103685,0,2024-09-06
103686,1,
103687,1,
103688,1,
103689,1,
103690,0,2023-05-01
103691,0,2024-07-20
103692,1,
103693,1,
103694,0,2023-10-14
103695,1,
103696,1,
103697,0,2024-04-19
103698,1,
103699,1,
103700,1,
103701,1,
103702,1,
103703,1,
103704,1,
103705,1,
103706,1,
103707,1,
103708,1,
103709,1,
103710,1,
103711,1,
103712,0,2024-02-11
103713,1,
103714,1,
103715,0,2025-01-20
103716,1,
103717,1,
103718,1,
103719,1,
103720,1,
103721,1,
103722,0,2024-08-27
103723,1,
103724,1,
103725,1,
103726,1,
103727,0,2025-12-20
103728,1,
103729,1,
103730,1,
103731,1,
103732,1,
103733,0,2023-07-18
103734,1,
103735,0,2025-08-01
103736,0,2024-12-11
103737,1,
103738,1,
103739,1,
103740,1,
103741,0,2023-07-16
103742,1,
103743,0,2025-08-11
103744,1,
103745,1,
103746,1,
103747,1,
103748,1,
103749,1,
103750,1,
103751,1,
103752,1,
103753,0,2023-09-07
103754,1,
103755,1,
103756,1,
103757,1,
103758,1,
103759,1,
103760,0,2025-11-12
103761,1,
103762,1,
103763,1,
103764,1,
103765,1,
103766,1,
103767,1,
103768,1,
103769,1,
103770,1,
103771,1,
103772,1,
103773,1,
103774,1,
103775,1,
103776,0,2024-04-06
103777,1,
103778,1,
103779,1,
103780,1,
103781,1,
103782,1,
103783,0,2023-09-18
103784,1,
103785,1,
103786,1,
103787,1,
103788,1,
103789,1,
103790,1,
103791,0,2024-07-03
103792,1,
103793,1,
103794,1,
103795,1,
103796,1,
103797,1,
103798,1,
103799,1,
103800,1,
103801,1,
103802,1,
103803,1,
103804,0,2024-05-28
103805,1,
103806,0,2024-09-04
103807,0,2025-06-24
103808,1,
103809,0,2025-06-26
103810,1,
103811,1,
103812,1,
103813,1,
103814,1,
103815,1,
103816,1,
103817,1,
103818,1,
103819,1,
103820,0,2023-11-12
103821,1,
103822,0,2024-12-19
103823,1,
103824,1,
103825,1,
103826,1,
103827,0,2025-11-26
103828,1,
103829,1,
103830,1,
103831,1,
103832,1,
103833,1,
103834,1,
103835,1,
103836,1,
103837,1,
103838,1,
103839,1,
103840,1,
103841,1,
103842,1,
103843,1,
103844,1,
103845,1,
103846,0,2024-11-22
