customer_id,signup_date,industry,company_size,region,plan_type,acquisition_channel,lifetime_revenue,avg_monthly_revenue,total_refunds,total_upgrades,total_downgrades,months_billed,avg_monthly_logins,avg_active_days,avg_features_used,avg_session_minutes,last_month_logins,ticket_count,avg_resolution_hours,tickets_last_90_days,active,churn_date,churned,tenure_days,tenure_months,high_support_burden,customer_segment,rf_churn_prediction,rf_churn_probability
104201,2023-11-20,Professional Services,Mid-Market,South,Pro,Partner,6429.89,247.30346153846156,0,0,0,26,24.884615384615383,16.576923076923077,5.4,22.841923076923077,21,7,15.76142857142857,0,1,,0,772.0,25.36136662286465,0,0,0,0.3075926211280233
104202,2025-07-18,Retail,Small Business,South,Pro,Partner,779.27,129.87833333333333,0,0,0,6,19.833333333333332,13.666666666666666,3.1666666666666665,20.388333333333332,10,1,12.48,0,1,,0,166.0,5.45335085413929,0,1,1,0.6157898230149713
104203,2024-01-21,Finance,Small Business,South,Pro,Social,3373.03,140.54291666666668,0,1,0,24,25.833333333333332,15.625,5.608695652173913,22.867500000000003,32,2,22.515,0,1,,0,710.0,23.324572930354794,0,2,0,0.3862247787658008
104204,2023-02-18,Finance,Enterprise,Northeast,Pro,Referral,22998.77,657.1077142857143,25,0,0,35,30.942857142857143,18.885714285714286,7.257142857142857,26.520857142857142,24,43,13.134418604651161,3,1,,0,1047.0,34.39553219448094,1,3,0,0.010518893705623922
104205,2025-04-24,Retail,Small Business,South,Pro,Organic Search,1125.65,125.07222222222224,0,0,0,9,24.555555555555557,14.444444444444445,6.222222222222222,23.355555555555554,19,2,7.01,0,1,,0,251.0,8.245729303547963,0,2,1,0.5662609406937681
104206,2024-05-08,Retail,Small Business,South,Basic,Organic Search,366.14,45.7675,0,1,0,8,17.75,8.875,4.142857142857143,20.9275,0,2,7.92,0,0,2024-12-24,1,230.0,7.555847568988173,0,1,1,0.7053865525074392
104207,2023-04-07,Healthcare,Mid-Market,Midwest,Basic,Paid Search,3191.9,96.72424242424243,0,0,0,33,21.90909090909091,13.545454545454545,4.0,20.854242424242425,29,14,11.296666666666667,1,1,,0,999.0,32.81865965834428,1,0,0,0.23264885538142116
104208,2023-06-01,Retail,Mid-Market,West,Enterprise,Partner,27303.32,880.7522580645161,0,0,0,31,32.354838709677416,19.967741935483872,8.870967741935484,29.091290322580647,37,4,11.1,0,1,,0,944.0,31.011826544021023,0,3,0,0.01567584141073374
104209,2023-03-06,,Mid-Market,South,Pro,Paid Search,2013.81,251.72625,0,0,0,8,29.75,20.625,6.625,29.155,0,3,16.205,0,0,2023-10-12,1,220.0,7.227332457293035,0,2,0,0.4699421209967263
104210,2025-06-10,Healthcare,Small Business,South,Pro,Paid Search,1052.1399999999999,150.30571428571426,0,0,0,7,19.285714285714285,11.285714285714286,5.714285714285714,22.00714285714286,28,3,20.416666666666668,2,1,,0,204.0,6.701708278580814,0,1,1,0.6137107261282786
104211,2025-07-16,Finance,Small Business,South,Basic,Paid Search,329.86,54.97666666666667,0,0,0,6,14.333333333333334,10.5,2.1666666666666665,17.086666666666666,22,1,8.63,0,1,,0,168.0,5.519053876478318,0,1,1,0.6982611350732851
104212,2024-11-02,Healthcare,Enterprise,South,Basic,Paid Search,3385.4,241.81428571428572,0,0,1,14,26.285714285714285,15.0,6.0,22.764285714285712,23,16,21.7925,3,1,,0,424.0,13.92904073587385,1,0,0,0.15323095328629513
104213,2025-03-09,Professional Services,Mid-Market,West,Pro,Organic Search,2339.34,233.93400000000003,0,1,0,10,26.7,15.4,6.3,25.817,29,2,7.895,1,1,,0,297.0,9.756898817345597,0,2,0,0.43232592824796723
104214,2024-08-17,Retail,Mid-Market,West,Basic,Paid Search,501.58,83.59666666666666,0,0,0,6,24.833333333333332,13.833333333333334,4.333333333333333,24.513333333333335,0,0,0.0,0,0,2025-01-19,1,155.0,5.091984231274639,0,1,1,0.6259849791712573
104215,2025-06-16,Education,Small Business,West,Enterprise,Paid Search,3349.4900000000002,478.49857142857144,0,0,0,7,22.714285714285715,12.0,6.857142857142857,29.535714285714285,30,2,22.915,1,1,,0,198.0,6.504599211563732,0,2,0,0.3134252165775514
104216,2024-10-27,Finance,Small Business,Northeast,Basic,Organic Search,778.94,51.92933333333334,0,1,0,15,15.866666666666667,9.2,3.7333333333333334,20.396666666666665,14,5,19.412,1,1,,0,430.0,14.126149802890932,0,1,1,0.700513932107797
104217,2023-06-01,Technology,Mid-Market,South,Pro,Paid Search,8343.3,269.13870967741934,0,0,1,31,24.93548387096774,16.161290322580644,6.2,24.019354838709678,32,15,8.724545454545455,0,1,,0,944.0,31.011826544021023,1,0,0,0.14910909127880975
104218,2024-12-20,Manufactoring,Small Business,West,Enterprise,Organic Search,2925.47,487.5783333333333,0,0,0,6,31.0,17.333333333333332,8.5,30.596666666666668,0,1,4.37,0,0,2025-05-01,1,132.0,4.336399474375821,0,2,0,0.25391681352160567
104219,2023-06-02,Education,Small Business,West,Enterprise,Paid Search,13142.35,423.9467741935484,0,0,0,31,28.806451612903224,17.806451612903224,7.533333333333333,27.94193548387097,23,8,15.702857142857143,1,1,,0,943.0,30.97897503285151,0,2,0,0.1841295750520217
104220,2025-02-25,Technology,Mid-Market,South,Pro,Organic Search,2945.08,267.73454545454547,0,1,0,11,26.545454545454547,14.727272727272727,5.8,23.872727272727275,32,6,9.57,2,1,,0,309.0,10.151116951379763,0,2,0,0.37846364861271947
104221,2023-08-03,Education,Mid-Market,Northeast,Pro,Organic Search,6015.0,207.41379310344828,0,1,0,29,27.482758620689655,16.06896551724138,5.857142857142857,24.901379310344826,25,8,9.79375,1,1,,0,881.0,28.942181340341655,0,0,0,0.2529142537783478
104222,2023-02-10,Professional Services,Small Business,Midwest,Enterprise,Organic Search,6393.76,532.8133333333334,0,1,0,12,29.916666666666668,20.916666666666668,6.909090909090909,22.685000000000002,0,7,18.605,0,0,2024-01-08,1,332.0,10.90670170827858,0,2,0,0.3088644061156026
104223,2024-12-30,Retail,Mid-Market,International,Basic,Direct,1132.42,87.10923076923078,0,0,0,13,21.384615384615383,14.846153846153847,4.615384615384615,21.15,27,5,9.958,2,1,,0,366.0,12.02365308804205,0,1,1,0.6497642577297192
104224,2023-04-06,Retail,Small Business,International,Enterprise,Paid Search,15122.43,458.25545454545454,0,1,0,33,25.78787878787879,18.575757575757574,7.848484848484849,29.11030303030303,16,13,10.562307692307693,1,1,,0,1000.0,32.8515111695138,1,2,0,0.12343113277746537
104225,2024-05-10,Manufacturing,Small Business,Midwest,Basic,Paid Search,958.58,47.929,0,3,0,20,14.25,12.35,4.894736842105263,23.444499999999998,9,9,16.11111111111111,0,1,,0,600.0,19.71090670170828,1,0,1,0.5689265025459757
104226,2024-02-03,Finance,Mid-Market,South,Basic,Paid Search,1316.66,101.28153846153847,0,0,0,13,18.76923076923077,11.76923076923077,5.538461538461538,24.111538461538462,0,6,13.765,0,0,2025-02-12,1,375.0,12.319316688567673,0,1,1,0.6362094362334879
104227,2024-08-10,Retail,Small Business,South,Enterprise,Partner,8231.15,484.18529411764706,0,1,0,17,26.88235294117647,17.529411764705884,7.125,23.549411764705884,37,4,11.9175,0,1,,0,508.0,16.68856767411301,0,2,0,0.1955819924159156
104228,2023-09-20,Finance,Mid-Market,International,Enterprise,Direct,28692.51,1024.7324999999998,0,0,0,28,31.892857142857142,20.285714285714285,8.192307692307692,24.611785714285713,40,5,8.129999999999999,2,1,,0,833.0,27.365308804204993,0,3,0,0.04605399971951524
104229,2024-02-14,Finance,Small Business,West,Pro,Organic Search,3123.41,135.80043478260868,0,1,0,23,24.565217391304348,16.652173913043477,5.2272727272727275,22.269565217391307,23,11,17.14090909090909,5,1,,0,686.0,22.536136662286463,1,0,0,0.35417098741311015
104230,2024-03-05,Technology,Small Business,Northeast,Pro,Partner,3223.99,146.545,0,0,0,22,21.40909090909091,14.909090909090908,5.136363636363637,27.361818181818183,20,8,15.872857142857143,1,1,,0,666.0,21.879106438896187,0,0,0,0.3984859598617418
104231,2025-06-07,Technology,Small Business,West,Pro,Referral,973.66,139.09428571428572,0,0,0,7,19.428571428571427,9.571428571428571,6.428571428571429,26.29714285714286,15,1,0.0,0,1,,0,207.0,6.800262812089356,0,1,1,0.5903078862470487
104232,2025-04-03,Finance,Enterprise,Midwest,Basic,Referral,2234.21,248.24555555555557,0,0,0,9,24.444444444444443,16.555555555555557,5.444444444444445,28.673333333333332,22,9,11.477777777777778,2,1,,0,272.0,8.935611038107753,1,2,0,0.3599706897235546
104233,2024-12-01,Technology,Mid-Market,West,Pro,Referral,3446.7400000000002,265.13384615384615,0,0,0,13,28.923076923076923,18.692307692307693,5.384615384615385,21.59307692307692,25,2,16.435000000000002,0,1,,0,395.0,12.976346911957949,0,2,0,0.3575910262289828
104234,2025-08-01,Technology,Mid-Market,West,Enterprise,Social,5011.41,1002.2819999999999,0,0,1,5,32.2,20.0,7.8,29.774,23,3,11.4,1,1,,0,152.0,4.993429697766097,0,2,0,0.06056750141943885
104235,2023-08-07,Retail,Small Business,West,Basic,Referral,964.05,45.90714285714286,0,0,0,21,15.523809523809524,8.095238095238095,3.857142857142857,18.438095238095237,0,8,11.115,0,0,2025-04-25,1,627.0,20.59789750328515,0,1,1,0.6712287076403988
104236,2024-09-06,Retail,Enterprise,Northeast,Basic,Organic Search,3461.45,216.340625,0,0,0,16,24.75,16.4375,5.625,25.02375,13,14,16.4,4,1,,0,481.0,15.801576872536137,1,0,0,0.1797614643913327
104237,2023-06-12,Healthcare,Small Business,South,Basic,Paid Search,1605.4,51.78709677419355,0,0,0,31,13.193548387096774,9.870967741935484,3.7096774193548385,18.503225806451614,16,12,7.606363636363636,0,1,,0,933.0,30.650459921156372,1,0,0,0.4117953537325712
104238,2025-02-08,Healthcare,Mid-Market,West,Enterprise,Partner,10934.42,994.0381818181818,0,0,0,11,33.54545454545455,23.545454545454547,7.0,25.036363636363635,29,3,8.553333333333333,0,1,,0,326.0,10.709592641261498,0,2,0,0.05317383364965264
104239,2023-04-04,Manufacturing,Enterprise,South,Basic,Social,7466.25,226.25,0,0,2,33,26.424242424242426,19.181818181818183,6.0,22.73030303030303,38,36,12.985999999999999,2,1,,0,1002.0,32.91721419185282,1,0,0,0.06718129040078544
104240,2025-10-19,Manufacturing,Mid-Market,Northeast,Pro,Paid Search,666.45,222.15,0,0,0,3,28.0,14.666666666666666,6.666666666666667,30.72666666666667,29,1,0.34,1,1,,0,73.0,2.3981603153745072,0,2,0,0.3949661742549168
104241,2023-06-26,Manufacturing,Mid-Market,Midwest,Enterprise,Paid Search,29466.44,950.5303225806451,0,0,0,31,31.870967741935484,19.903225806451612,9.064516129032258,29.562580645161294,33,8,15.65625,1,1,,0,919.0,30.190538764783177,0,3,0,0.034402921643358446
104242,2024-06-25,Education,Mid-Market,West,Basic,Organic Search,1495.93,78.73315789473685,0,0,0,19,19.157894736842106,12.842105263157896,4.0,22.25526315789474,27,9,18.07888888888889,0,1,,0,554.0,18.199737187910642,1,0,1,0.5816349422636365
104243,2023-10-17,Manufactoring,Mid-Market,Northeast,Basic,Partner,2431.42,90.05259259259259,0,1,0,27,20.25925925925926,13.703703703703704,4.555555555555555,21.86,28,7,12.54142857142857,2,1,,0,806.0,26.47831800262812,0,0,0,0.45562195175959685
104244,2024-09-09,Retail,Enterprise,West,Basic,Paid Search,3415.16,213.4475,0,0,0,16,23.375,14.9375,5.8125,23.380625,20,13,11.906666666666666,0,1,,0,478.0,15.703022339027594,1,0,0,0.197446823043043
104245,2023-08-13,Finance,Mid-Market,South,Basic,Paid Search,820.35,102.54375,0,0,0,8,22.875,14.625,2.75,16.61,0,4,16.685,0,0,2024-03-16,1,216.0,7.09592641261498,0,1,1,0.6842766496247238
104246,2025-05-23,Technology,Mid-Market,Midwest,Basic,Social,817.48,102.185,0,0,0,8,19.0,14.75,4.625,22.3275,26,2,8.540000000000001,1,1,,0,222.0,7.293035479632063,0,1,1,0.6258443868112591
104247,2025-02-07,Retail,Small Business,Northeast,Basic,Referral,513.2,46.654545454545456,0,0,0,11,15.818181818181818,9.181818181818182,3.5555555555555554,20.977272727272727,16,1,21.26,1,1,,0,327.0,10.74244415243101,0,1,1,0.6947008113686092
104248,2025-06-29,Finance,Mid-Market,South,Basic,Social,709.34,101.33428571428571,0,0,0,7,17.571428571428573,10.714285714285714,5.857142857142857,27.141428571428573,37,5,15.762,1,1,,0,185.0,6.077529566360052,0,1,1,0.6151048823891873
104249,2024-12-22,Healthcare,Enterprise,International,Basic,Referral,3189.68,245.35999999999999,0,0,0,13,29.307692307692307,20.923076923076923,5.3076923076923075,23.61923076923077,28,21,12.364736842105264,4,1,,0,374.0,12.28646517739816,1,2,0,0.2138984583535277
104250,2023-11-14,Professional Services,Mid-Market,Northeast,Pro,Social,6214.2,239.0076923076923,0,1,0,26,27.23076923076923,17.23076923076923,6.076923076923077,25.049230769230768,17,3,17.563333333333333,0,1,,0,778.0,25.558475689881732,0,2,0,0.38561588055853685
104251,2023-03-21,Professional Services,Mid-Market,South,Basic,Social,3061.77,90.0520588235294,0,0,0,34,18.764705882352942,11.852941176470589,4.696969696969697,19.711176470588235,20,14,14.683571428571428,1,1,,0,1016.0,33.37713534822602,1,0,0,0.20301712642483816
104252,2024-06-29,Manufacturing,Enterprise,International,Pro,Organic Search,11397.16,599.8505263157895,0,0,0,19,30.210526315789473,20.210526315789473,7.166666666666667,27.192105263157895,27,16,17.314666666666668,1,1,,0,550.0,18.068331143232587,1,2,0,0.03426320219465328
104253,2024-10-25,Professional Services,Mid-Market,International,Basic,Organic Search,754.93,94.36625,0,0,0,8,23.875,17.0,5.375,21.44625,0,2,14.719999999999999,0,0,2025-05-13,1,200.0,6.570302233902759,0,2,1,0.6170824372109448
104254,2024-01-30,Finance,Enterprise,International,Enterprise,Organic Search,61460.24,2560.8433333333332,0,0,0,24,36.958333333333336,23.583333333333332,9.565217391304348,27.558333333333334,28,21,12.363333333333333,0,1,,0,701.0,23.028909329829172,1,3,0,0.013552494899981424
104255,2023-08-06,Technology,Small Business,West,Pro,Partner,1348.99,134.899,0,2,0,10,25.9,17.0,6.0,25.426,0,2,11.76,0,0,2024-05-15,1,283.0,9.296977660972404,0,2,1,0.6108435595352552
104256,2023-04-04,Finance,Small Business,South,Pro,Organic Search,4846.66,146.86848484848485,0,0,2,33,20.545454545454547,12.090909090909092,5.454545454545454,21.54969696969697,4,11,12.506363636363636,1,1,,0,1002.0,32.91721419185282,1,0,0,0.27465697391758276
104257,2023-07-27,Professional Services,Small Business,West,Enterprise,Organic Search,16350.8,545.0266666666666,0,0,0,30,26.233333333333334,18.233333333333334,6.933333333333334,24.416333333333334,23,6,13.483333333333334,2,1,,0,888.0,29.17214191852825,0,2,0,0.16484229007636333
104258,2024-08-03,Technology,Small Business,West,Pro,Paid Search,2385.67,149.104375,0,0,0,16,21.8125,15.1875,5.6875,23.865,0,4,11.55,0,0,2025-11-22,1,476.0,15.637319316688567,0,1,1,0.5901786522224712
104259,2023-06-05,Healthcare,Enterprise,Midwest,Pro,Paid Search,19728.01,636.3874193548387,0,0,1,31,26.258064516129032,17.35483870967742,7.5,26.083870967741937,34,23,13.365909090909092,3,1,,0,940.0,30.880420499342968,1,3,0,0.048859295884850835
104260,2025-05-01,Retail,Mid-Market,Midwest,Basic,Partner,668.04,83.505,0,0,0,8,23.75,18.5,3.5,19.416249999999998,26,1,17.22,0,1,,0,244.0,8.015768725361367,0,1,1,0.6400829638791439
104261,2023-06-22,Finance,Mid-Market,Northeast,Basic,Paid Search,3036.66,97.95677419354838,0,1,0,31,22.580645161290324,14.096774193548388,4.354838709677419,22.544516129032257,22,16,17.93,3,1,,0,923.0,30.321944809461232,1,0,0,0.28066308097383036
104262,2023-03-26,Education,Mid-Market,International,Enterprise,Paid Search,27236.29,801.0673529411765,0,0,0,34,34.205882352941174,21.852941176470587,8.205882352941176,26.433529411764706,25,9,14.046666666666667,2,1,,0,1011.0,33.21287779237845,1,3,0,0.04226716544351312
104263,2024-11-07,Technology,Small Business,Midwest,Pro,Paid Search,1996.72,142.62285714285716,0,0,0,14,17.0,11.428571428571429,4.928571428571429,27.04357142857143,30,2,2.57,0,1,,0,419.0,13.764783180026281,0,1,1,0.5780555842416436
104264,2024-03-05,Healthcare,Small Business,West,Pro,Paid Search,2876.65,130.75681818181818,0,1,1,22,24.272727272727273,15.363636363636363,4.9523809523809526,20.289545454545454,31,6,16.00166666666667,0,1,,0,666.0,21.879106438896187,0,0,0,0.3794009368020262
104265,2025-11-03,Finance,Enterprise,Midwest,Basic,Referral,503.6,251.8,0,0,0,2,22.5,13.5,8.0,26.215,14,2,6.775,2,1,,0,58.0,1.9053876478318001,0,2,0,0.31996523231306334
104266,2023-11-12,Professional Services,Small Business,South,Basic,Social,299.7,49.949999999999996,0,1,1,6,8.666666666666666,6.0,4.5,26.203333333333333,0,6,17.216666666666665,0,0,2024-04-28,1,168.0,5.519053876478318,0,1,1,0.6229918784489609
104267,2023-05-29,Manufacturing,Mid-Market,Northeast,Enterprise,Referral,29704.59,928.2684375,0,1,0,32,31.78125,21.875,8.34375,29.696875,26,4,18.155,0,1,,0,947.0,31.110381077529563,0,3,0,0.041445823010146175
104268,2024-08-26,Education,Mid-Market,West,Pro,Direct,3503.8,206.1058823529412,0,0,0,17,25.58823529411765,16.58823529411765,6.0588235294117645,23.794117647058822,29,6,15.798333333333332,3,1,,0,492.0,16.16294349540079,0,2,0,0.3718420638947182
104269,2024-08-18,Education,Mid-Market,Midwest,Basic,Referral,1316.53,77.44294117647058,0,0,0,17,19.647058823529413,12.0,4.705882352941177,23.591176470588238,19,7,16.194285714285716,1,1,,0,500.0,16.4257555847569,0,1,1,0.6178650580365729
104270,2025-12-29,Healthcare,Small Business,Midwest,Pro,Organic Search,136.36,136.36,0,0,0,1,19.0,13.0,9.0,28.04,19,1,18.45,1,1,,0,2.0,0.0657030223390276,0,2,0,0.3212659195008789
104271,2024-11-19,Retail,Small Business,West,Basic,Paid Search,512.0,42.666666666666664,0,0,0,12,17.916666666666668,11.5,2.3333333333333335,17.276666666666667,0,3,15.463333333333333,0,0,2025-10-16,1,331.0,10.873850197109066,0,1,1,0.7212631445291978
104272,2025-08-14,Finance,Mid-Market,Midwest,Basic,Organic Search,485.32,97.064,0,0,0,5,20.2,13.4,5.4,22.544,31,1,3.47,0,1,,0,139.0,4.566360052562418,0,1,1,0.64183922853362
104273,2024-08-14,Finance,Small Business,West,Basic,Organic Search,696.34,53.56461538461539,0,1,1,13,15.615384615384615,8.461538461538462,3.4615384615384617,17.976153846153846,0,5,8.059999999999999,0,0,2025-08-12,1,363.0,11.925098554533507,0,1,1,0.6918046050145316
104274,2025-02-13,Healthcare,Small Business,South,Pro,Social,1605.96,145.99636363636364,0,0,0,11,25.90909090909091,14.363636363636363,5.636363636363637,26.01,23,2,22.005,0,1,,0,321.0,10.545335085413928,0,2,1,0.5838446178263332
104275,2025-06-19,Technology,Small Business,West,Enterprise,Paid Search,4103.49,586.2128571428572,0,0,0,7,29.428571428571427,21.0,9.166666666666666,29.09142857142857,30,3,35.38333333333333,1,1,,0,195.0,6.40604467805519,0,2,0,0.1293696213143803
104276,2023-09-14,Education,Small Business,Midwest,Basic,Direct,915.7,43.60476190476191,0,0,0,21,14.428571428571429,12.142857142857142,3.7142857142857144,19.09952380952381,0,9,11.16,0,0,2025-05-23,1,617.0,20.269382391590014,1,0,1,0.6261768764650913
104277,2023-03-18,Technology,Small Business,South,Pro,Paid Search,3690.6,141.94615384615383,0,0,1,26,19.73076923076923,13.538461538461538,6.230769230769231,28.724615384615387,0,5,16.282000000000004,0,0,2025-04-18,1,762.0,25.03285151116951,0,0,0,0.40702290687398746
104278,2025-05-04,Technology,Small Business,Northeast,Basic,Paid Search,449.09,56.13625,0,0,0,8,19.375,14.125,4.0,22.7,20,1,25.19,1,1,,0,241.0,7.917214191852825,0,1,1,0.7090220954289426
104279,2024-11-07,Education,Small Business,Northeast,Pro,Referral,1623.12,115.93714285714285,0,1,1,14,24.357142857142858,14.5,5.357142857142857,23.214285714285715,29,6,13.146666666666667,0,1,,0,419.0,13.764783180026281,0,1,1,0.5520145651946032
104280,2023-08-21,Education,Mid-Market,International,Pro,Direct,1169.51,194.91833333333332,0,0,0,6,28.5,16.0,7.5,23.235,0,2,19.365000000000002,0,0,2024-01-14,1,146.0,4.7963206307490145,0,2,0,0.46013961809817727
104281,2023-08-01,Technology,Small Business,South,Pro,Organic Search,4304.0199999999995,148.41448275862066,0,0,0,29,20.20689655172414,11.89655172413793,6.0344827586206895,24.263793103448275,6,10,19.093,1,1,,0,883.0,29.00788436268068,1,0,0,0.3433449632676097
104282,2024-10-24,Finance,Small Business,South,Pro,Paid Search,2220.83,148.05533333333332,0,0,0,15,23.066666666666666,15.6,5.866666666666666,23.608,21,2,12.39,1,1,,0,433.0,14.224704336399475,0,2,1,0.5861701598934334
104283,2023-01-28,Healthcare,Mid-Market,West,Basic,Organic Search,290.73,96.91000000000001,0,0,0,3,28.0,14.0,6.666666666666667,33.28333333333333,0,0,0.0,0,0,2023-03-05,1,36.0,1.1826544021024967,0,2,0,0.423728314946684
104284,2023-05-26,Healthcare,Mid-Market,Midwest,Pro,Organic Search,8150.08,254.69,0,0,1,32,27.84375,16.90625,6.67741935483871,24.6615625,28,15,14.497333333333332,0,1,,0,950.0,31.208935611038108,1,0,0,0.1603358308700356
104285,2024-04-15,Technology,Mid-Market,South,Basic,Referral,2147.22,102.24857142857142,0,0,1,21,20.666666666666668,13.333333333333334,5.05,20.49142857142857,32,7,20.74,1,1,,0,625.0,20.532194480946124,0,0,1,0.5453934383598433
104286,2023-02-04,Technology,Mid-Market,Midwest,Basic,Referral,3586.35,102.46714285714286,0,1,0,35,22.257142857142856,15.057142857142857,4.029411764705882,20.055714285714288,21,19,13.31421052631579,0,1,,0,1061.0,34.85545335085414,1,0,0,0.17016217272979883
104287,2025-10-12,Healthcare,Mid-Market,Midwest,Basic,Referral,287.22,95.74000000000001,0,0,0,3,27.333333333333332,24.333333333333332,4.333333333333333,25.26,39,0,0.0,0,1,,0,80.0,2.628120893561104,0,2,0,0.4973204954236722
104288,2025-07-11,Technology,Small Business,Northeast,Pro,Paid Search,750.44,150.08800000000002,0,0,0,5,22.4,13.8,5.2,26.522,0,0,0.0,0,0,2025-11-06,1,118.0,3.876478318002628,0,1,1,0.659964503230014
104289,2024-06-13,Manufacturing,Mid-Market,South,Pro,Referral,4542.77,239.09315789473686,0,0,1,19,21.157894736842106,13.631578947368421,6.611111111111111,28.36263157894737,15,3,5.636666666666667,0,1,,0,566.0,18.593955321944808,0,2,0,0.3722092049669301
104290,2025-03-06,Professional Services,Small Business,South,Basic,Paid Search,526.4,52.64,0,0,0,10,11.1,7.8,5.0,22.378,17,6,23.778333333333336,3,1,,0,300.0,9.85545335085414,0,1,1,0.6605370566275274
104291,2025-06-29,Finance,Mid-Market,West,Basic,Paid Search,693.02,99.00285714285714,0,0,0,7,23.0,13.571428571428571,4.142857142857143,23.185714285714287,36,2,23.78,1,1,,0,185.0,6.077529566360052,0,1,1,0.6815697215107388
104292,2025-09-24,Healthcare,Small Business,Northeast,Pro,Referral,566.23,141.5575,0,0,0,4,17.0,10.25,7.75,25.0925,16,3,8.083333333333334,3,1,,0,98.0,3.219448094612352,0,1,1,0.5708367619954867
104293,2023-07-06,Healthcare,Mid-Market,South,Pro,Organic Search,6319.7,252.78799999999998,0,0,0,25,26.96,15.28,6.875,24.742800000000003,0,7,10.648333333333333,0,0,2025-07-25,1,750.0,24.638633377135346,0,2,0,0.3489959863175011
104294,2024-02-16,Retail,Small Business,International,Basic,Paid Search,1055.43,45.88826086956522,0,1,1,23,17.652173913043477,11.91304347826087,2.9565217391304346,18.079565217391302,13,10,15.418571428571427,1,1,,0,684.0,22.470433639947437,1,0,1,0.57546348992262
104295,2025-08-28,Finance,Small Business,West,Basic,Paid Search,262.55,52.510000000000005,0,0,0,5,13.4,13.8,2.4,19.696,23,1,2.27,0,1,,0,125.0,4.106438896189225,0,1,1,0.7213973500399065
104296,2023-02-27,Retail,Mid-Market,South,Pro,Direct,7807.13,223.06085714285715,0,0,0,35,24.97142857142857,17.685714285714287,5.885714285714286,23.347142857142856,34,9,14.384444444444446,0,1,,0,1038.0,34.09986859395532,1,0,0,0.13863603105952443
104297,2025-04-01,Technology,Mid-Market,Midwest,Basic,Referral,940.49,104.49888888888889,0,0,0,9,19.444444444444443,10.0,4.111111111111111,23.07888888888889,17,2,23.28,1,1,,0,274.0,9.00131406044678,0,1,1,0.6116502951158805
104298,2023-01-07,Retail,Enterprise,International,Basic,Paid Search,4912.4800000000005,213.58608695652177,10,0,0,23,24.695652173913043,16.652173913043477,5.304347826086956,24.52913043478261,0,26,16.45875,0,0,2024-11-22,1,685.0,22.503285151116952,1,0,0,0.19389012835787617
104299,2024-09-17,Finance,Small Business,Northeast,Basic,Paid Search,870.36,54.3975,0,0,0,16,15.625,11.0,4.4375,22.309375,23,5,29.059999999999995,0,1,,0,470.0,15.440210249671484,0,1,1,0.6860435089332589
104300,2024-04-19,Retail,Mid-Market,West,Pro,Direct,4733.41,225.40047619047618,0,0,0,21,29.904761904761905,18.714285714285715,6.8,29.257142857142856,24,4,14.567499999999999,1,1,,0,621.0,20.40078843626807,0,2,0,0.3045768140694732
104301,2025-08-01,Professional Services,Small Business,Midwest,Pro,Referral,654.79,130.958,0,0,0,5,19.0,12.2,4.8,22.863999999999997,10,0,0.0,0,1,,0,152.0,4.993429697766097,0,1,1,0.6082814750518785
104302,2025-10-29,Healthcare,Small Business,West,Pro,Organic Search,398.31,132.77,0,0,0,3,18.666666666666668,17.333333333333332,6.0,26.433333333333334,18,1,6.24,1,1,,0,63.0,2.0696452036793693,0,1,1,0.5631588279867771
104303,2023-03-16,Manufacturing,Enterprise,Northeast,Basic,Referral,7802.25,229.47794117647058,50,0,1,34,21.794117647058822,14.441176470588236,5.794117647058823,24.963529411764707,20,30,20.19103448275862,2,1,,0,1021.0,33.54139290407359,1,0,0,0.09644535083656681
104304,2024-04-22,Education,Enterprise,West,Basic,Social,4089.1800000000003,194.72285714285715,0,0,0,21,26.19047619047619,16.523809523809526,5.476190476190476,22.248571428571427,23,19,15.266315789473685,3,1,,0,618.0,20.302233902759525,1,0,0,0.14659014432697637
104305,2024-08-04,Technology,Small Business,West,Basic,Organic Search,847.25,56.483333333333334,0,0,0,15,14.933333333333334,8.8,3.8666666666666667,18.628,0,7,13.987142857142857,0,0,2025-10-13,1,435.0,14.290407358738502,0,1,1,0.6821230587470798
104306,2024-04-25,Manufacturing,Mid-Market,West,Basic,Direct,1947.34,92.73047619047618,0,0,0,21,17.047619047619047,12.142857142857142,4.095238095238095,21.154285714285713,0,12,17.679166666666667,4,1,,0,615.0,20.203679369250985,1,0,1,0.5654404279472964
104307,2025-11-01,Technology,Small Business,Midwest,Pro,Direct,276.65,138.325,0,0,0,2,17.0,11.0,6.5,30.78,11,0,0.0,0,1,,0,60.0,1.9710906701708277,0,1,0,0.44204503284341967
104308,2025-08-26,Healthcare,Small Business,South,Enterprise,Social,2612.1,522.42,0,1,0,5,35.2,22.2,7.2,25.364,39,1,15.72,0,1,,0,127.0,4.1721419185282524,0,2,0,0.282224212622489
104309,2025-12-14,Education,Mid-Market,Northeast,Pro,Organic Search,181.57,181.57,0,0,0,1,36.0,23.0,10.0,21.24,36,1,1.52,1,1,,0,17.0,0.5584756898817346,0,2,0,0.13371244969310522
104310,2023-10-30,Technology,Small Business,West,Pro,Organic Search,3782.91,140.10777777777778,0,1,1,27,20.074074074074073,11.777777777777779,5.8,21.635555555555555,27,10,14.24888888888889,1,1,,0,793.0,26.05124835742444,1,0,0,0.37380438327255106
